OBJECTID *,ID,Shape *,gridcode_kWh/m2,DT,DT_PCODE,TS_PCODE,TS_Name,Shape_Length,Shape_Area(sqm),GHI_kWh,GHI_MW
1220,1220,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,6396.067932,1548432.561,2759307000,314.9893
1221,1221,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,12048.92277,2716602.578,4840986000,552.6239
1222,1222,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,2165.599929,298647.1415,532189200,60.75219
1223,1223,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,2043.249548,242354.7972,431876300,49.30094
1224,1224,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,3272.752556,226095.9408,402903000,45.99349
1225,1225,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,3670.67808,591227.2652,1053567000,120.2702
1226,1226,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,4726.121369,956527.9074,1704533000,194.5814
1227,1227,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,1522.638365,91808.95223,163603600,18.6762
1228,1228,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,38.293441,47.082385,83900.81,0.009578
1229,1229,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,2538.898254,413634.3907,737096500,84.14344
1230,1230,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,754.019287,21483.5925,38283760,4.370292
1231,1231,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,2021.942364,197175.143,351366100,40.11029
1232,1232,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1227.637287,64355.55489,114681600,13.09151
1233,1233,Polygon,1782,Yangon (South),MMR013D003,MMR013030,Dala,2250.887075,316655.7891,564280600,64.4156
1234,1234,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1176.495267,48899.41047,87138750,9.947346
1235,1235,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,2274.164325,258196.9044,460106900,52.52362
1236,1236,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,3613.770063,518223.0314,923473500,105.4193
1237,1237,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1631.371914,90614.80881,161475600,18.43329
1238,1238,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1876.998635,134606.2689,239868400,27.38223
1239,1239,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1501.208477,107269.3281,191153900,21.82123
1240,1240,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,2250.887075,316655.7891,564280600,64.4156
1241,1241,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,8353.786502,2816306.76,5018659000,572.9063
1242,1242,Polygon,1782,Yangon (South),MMR013D003,MMR013028,Kawhmu,1241.953611,66024.9627,117656500,13.4311
1243,1243,Polygon,1817,Yangon (South),MMR013D003,MMR013024,Kyauktan,686.32101,27306.59474,49616080,5.663937
1244,1244,Polygon,1817,Yangon (South),MMR013D003,MMR013024,Kyauktan,1307.236899,51149.54105,92938720,10.60944
1245,1245,Polygon,1818,Yangon (South),MMR013D003,MMR013024,Kyauktan,1142.619305,46142.10094,83886340,9.576066
1246,1246,Polygon,1818,Yangon (South),MMR013D003,MMR013024,Kyauktan,1679.887709,155998.9023,283606000,32.37511
1247,1247,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,1913.579779,98356.03591,175565500,20.04173
1248,1248,Polygon,1819,Yangon (South),MMR013D003,MMR013024,Kyauktan,1514.649542,109507.3457,199193900,22.73903
1249,1249,Polygon,1820,Yangon (South),MMR013D003,MMR013024,Kyauktan,1990.098102,205292.8837,373633100,42.65218
1250,1250,Polygon,1820,Yangon (South),MMR013D003,MMR013024,Kyauktan,1600.250203,98506.28025,179281400,20.46592
1251,1251,Polygon,1820,Yangon (South),MMR013D003,MMR013024,Kyauktan,324.66251,4592.803118,8358902,0.954213
1252,1252,Polygon,1820,Yangon (South),MMR013D003,MMR013024,Kyauktan,1559.623107,96497.17239,175624800,20.0485
1253,1253,Polygon,1786,Yangon (South),MMR013D003,MMR013030,Dala,1742.804541,141898.592,253430900,28.93047
1254,1254,Polygon,1786,Yangon (South),MMR013D003,MMR013027,Twantay,1475.071126,81623.56026,145779700,16.64152
1255,1255,Polygon,1786,Yangon (South),MMR013D003,MMR013027,Twantay,3968.788537,384675.9981,1047341000,119.5594
1256,1256,Polygon,1786,Yangon (South),MMR013D003,MMR013030,Dala,1906.542849,201740.9418,1047341000,119.5594
1257,1257,Polygon,1786,Yangon (South),MMR013D003,MMR013027,Twantay,2054.339069,248670.0074,444124600,50.69916
1258,1258,Polygon,1786,Yangon (South),MMR013D003,MMR013027,Twantay,1980.217398,212002.7898,378637000,43.2234
1259,1259,Polygon,1786,Yangon (South),MMR013D003,MMR013027,Twantay,1893.944167,128773.774,229990000,26.25456
1260,1260,Polygon,1786,Yangon (South),MMR013D003,MMR013028,Kawhmu,1490.942827,47940.18607,85621180,9.774107
1261,1261,Polygon,1786,Yangon (South),MMR013D003,MMR013028,Kawhmu,1571.099202,113408.4906,202547600,23.12187
1262,1262,Polygon,1783,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),771.607866,8799.911198,15690240,1.791124
1263,1263,Polygon,1783,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),2080.489529,274261.5296,489008300,55.82287
1264,1264,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,2793.778495,336722.5281,600376300,68.5361
1265,1265,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,2798.10427,418068.2033,745415600,85.09311
1266,1266,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,3464.72395,412206.7453,734964600,83.90007
1267,1267,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,2250.887075,316655.7891,564597200,64.45174
1268,1268,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,1548.427848,75312.40131,134282000,15.329
1269,1269,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,770.60885,22196.37185,39576130,4.517823
1270,1270,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,2250.887075,316655.7891,564597200,64.45174
1271,1271,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,3908.137347,777519.4343,1386317000,158.2554
1272,1272,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,9347.513697,1619354.047,2887308000,329.6014
1273,1273,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,1488.485603,100139.5179,178548800,20.38228
1274,1274,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,6531.95921,1637243.585,2919205000,333.2426
1275,1275,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,2513.595314,194543.7566,346871500,39.59721
1276,1276,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,2250.887075,316655.7891,564597200,64.45174
1277,1277,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,3875.233921,308240.964,549593700,62.739
1278,1278,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,3929.596869,712176.1448,1269810000,144.9555
1279,1279,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2059.832347,97997.6643,174729800,19.94633
1280,1280,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,4659.118396,979803.0202,1952468000,222.8845
1281,1281,Polygon,1783,Yangon (South),MMR013D003,MMR013026,Kayan,2138.73163,115243.7604,1952468000,222.8845
1282,1282,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,1655.008155,134579.0254,239954400,27.39206
1283,1283,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,2250.887075,316655.7891,564597200,64.45174
1284,1284,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,946.159167,25432.11614,45345460,5.176423
1285,1285,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2462.793404,259860.1754,463330700,52.89163
1286,1286,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,6499.310136,1506711.027,2686466000,306.6742
1287,1287,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,661.053343,18705.40991,33351750,3.807277
1288,1288,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,2045.511913,77578.92636,138323200,15.79032
1289,1289,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,1762.79936,145468.0652,259369600,29.6084
1290,1290,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,3292.146535,621933.3868,1108907000,126.5876
1291,1291,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,594.713858,14668.80935,26154490,2.985672
1292,1292,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2250.887075,316655.7891,564597200,64.45174
1293,1293,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,3676.198098,641381.1109,1143582000,130.5459
1294,1294,Polygon,1783,Yangon (South),MMR013D003,MMR013023,Thanlyin,128.300893,492.553572,878223,0.100254
1295,1295,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,1045.420337,43161.28878,76956580,8.784997
1296,1296,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,2589.060252,333006.1526,593750000,67.77968
1297,1297,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,2008.498679,247341.4278,441009800,50.34358
1298,1298,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,2110.110319,202782.7222,361561600,41.27415
1299,1299,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,184.201974,962.342686,1715857,0.195874
1300,1300,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,982.129088,43644.2085,77817620,8.88329
1301,1301,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2329.100876,300641.1449,536043200,61.19214
1302,1302,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,113.159109,531.076583,946909.6,0.108095
1303,1303,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2972.430677,482917.9627,861042800,98.29255
1304,1304,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,10193.59707,2965037.927,5286663000,603.5003
1305,1305,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,1872.453258,163942.8899,292310200,33.36874
1306,1306,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,1925.818401,179400.2474,319870700,36.51492
1307,1307,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,2146.417273,181476.9255,323573300,36.9376
1308,1308,Polygon,1783,Yangon (South),MMR013D003,MMR013025,Thongwa,1104.524444,51464.12194,91760530,10.47495
1309,1309,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,1336.919935,77396.2064,137997400,15.75313
1310,1310,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,2428.894553,99671.71801,177714700,20.28706
1311,1311,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,2301.131437,330543.9747,589359900,67.27853
1312,1312,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,2101.603807,263072.5758,469058400,53.54548
1313,1313,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,792.07157,29611.77854,52797800,6.027146
1314,1314,Polygon,1783,Yangon (South),MMR013D003,MMR013024,Kyauktan,3167.831549,508009.9897,905781800,103.3997
1315,1315,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,1093.687722,49323.07317,87943040,10.03916
1316,1316,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,2245.969013,316608.7067,564513300,64.44216
1317,1317,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,2742.057893,435051.7004,775697200,88.5499
1318,1318,Polygon,1783,Yangon (South),MMR013D003,MMR013030,Dala,2453.498999,161007.5381,287076400,32.77128
1319,1319,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,1575.106673,110097.643,196304100,22.40914
1320,1320,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,2391.117862,143831.6211,256451800,29.27532
1321,1321,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,1987.176115,226040.9803,403031100,46.00811
1322,1322,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,4483.384898,1186260.3,2115102000,241.45
1323,1323,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,1691.69991,95513.39411,170300400,19.44068
1324,1324,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,955.124493,32605.30069,58135250,6.636444
1325,1325,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,5080.283127,1147956.206,2046806000,233.6536
1326,1326,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,2038.238351,250630.8264,446874800,51.0131
1327,1327,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,4359.175184,727402.9967,1296959000,148.0547
1328,1328,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,6614.432556,1481708.964,2641887000,301.5853
1329,1329,Polygon,1783,Yangon (South),MMR013D003,MMR013028,Kawhmu,5627.213208,1696499.755,3024859000,345.3036
1330,1330,Polygon,1785,Yangon (South),MMR013D003,MMR013025,Thongwa,1190.249481,56062.72167,100072000,11.42374
1331,1331,Polygon,1785,Yangon (South),MMR013D003,MMR013025,Thongwa,838.457685,38065.68503,67947250,7.756535
1332,1332,Polygon,1785,Yangon (South),MMR013D003,MMR013024,Kyauktan,2867.809796,380600.5676,679372000,77.55389
1333,1333,Polygon,1785,Yangon (South),MMR013D003,MMR013024,Kyauktan,562.011062,10117.20239,18059210,2.061553
1334,1334,Polygon,1785,Yangon (South),MMR013D003,MMR013024,Kyauktan,1273.145695,29790.01824,53175180,6.070227
1335,1335,Polygon,1785,Yangon (South),MMR013D003,MMR013024,Kyauktan,3917.301862,209598.1316,374132700,42.70921
1336,1336,Polygon,1785,Yangon (South),MMR013D003,MMR013024,Kyauktan,1607.730398,124207.8037,221710900,25.30947
1337,1337,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,2179.592715,279135.543,498257000,56.87865
1338,1338,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,828.644826,24057.74373,42943070,4.902177
1339,1339,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,1561.092887,119449.6472,213217600,24.33991
1340,1340,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,1734.325386,163938.4246,292630100,33.40526
1341,1341,Polygon,1785,Yangon (South),MMR013D003,MMR013028,Kawhmu,1411.404454,87778.95847,156685400,17.88647
1342,1342,Polygon,1784,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),2041.830607,208000.7406,371073300,42.35997
1343,1343,Polygon,1784,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),810.162961,28179.85027,50272850,5.73891
1344,1344,Polygon,1784,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),995.184743,42394.25952,75631360,8.633717
1345,1345,Polygon,1784,Yangon (East),MMR013D002,MMR013021,Dagon Myothit (Seikkan),1725.112459,137088.0075,564913900,64.48789
1346,1346,Polygon,1784,Yangon (East),MMR013D002,MMR013018,Dagon Myothit (South),1870.906784,179567.7816,564913900,64.48789
1347,1347,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,991.101385,41889.67444,74731180,8.530956
1348,1348,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,1845.408478,157627.1849,281206900,32.10125
1349,1349,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,1238.219004,65383.13636,116643500,13.31547
1350,1350,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,2030.004892,232911.8974,415514800,47.4332
1351,1351,Polygon,1784,Yangon (East),MMR013D002,MMR013021,Dagon Myothit (Seikkan),2123.067345,216800.6518,386772400,44.1521
1352,1352,Polygon,1784,Yangon (East),MMR013D002,MMR013021,Dagon Myothit (Seikkan),2110.110319,202782.7222,361764400,41.2973
1353,1353,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,1136.753162,56551.64013,100888100,11.51691
1354,1354,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,3637.789635,567231.282,1011941000,115.5183
1355,1355,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,1817.14522,127470.3209,227407100,25.95971
1356,1356,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,2137.782328,281109.7326,501499800,57.24883
1357,1357,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,4611.022478,1020347.318,1820300000,207.7968
1358,1358,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,1529.985467,104195.2174,185884300,21.21967
1359,1359,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,1663.320338,116661.1339,208123500,23.75838
1360,1360,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,755.458778,22766.82629,40616020,4.636532
1361,1361,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,658.579657,17358.63234,30967800,3.535137
1362,1362,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,332.04386,2903.06626,182870100,20.87559
1363,1363,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,1474.253149,99602.61197,182870100,20.87559
1364,1364,Polygon,1784,Yangon (South),MMR013D003,MMR013026,Kayan,2690.685919,321857.1727,574193200,65.54717
1365,1365,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,2110.110319,202782.7222,361764400,41.2973
1366,1366,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2684.320511,343801.3276,613341600,70.01616
1367,1367,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,796.286559,25030.38305,44654200,5.097512
1368,1368,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2494.412813,240672.8842,429360400,49.01374
1369,1369,Polygon,1784,Yangon (South),MMR013D003,MMR013023,Thanlyin,1834.698993,177350.6061,316393500,36.11798
1370,1370,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,3376.330613,633311.5782,1129828000,128.9758
1371,1371,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2683.693007,393223.7077,701511100,80.08118
1372,1372,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,3376.330613,633311.5782,1129828000,128.9758
1373,1373,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,540.633892,11378.19137,20298690,2.317203
1374,1374,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2250.887075,316655.7891,564913900,64.48789
1375,1375,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,1721.077626,171546.0711,306038200,34.93586
1376,1376,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,3882.401897,625242.0454,1115432000,127.3324
1377,1377,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,2076.044503,273494.5003,487914200,55.69796
1378,1378,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,2153.959032,186466.6769,332656500,37.97449
1379,1379,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,1715.039491,136580.2358,243659100,27.81497
1380,1380,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2442.937909,332670.4333,593484000,67.74932
1381,1381,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,2232.114337,316124.7125,563966500,64.37973
1382,1382,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,3200.702421,626887.7565,1118368000,127.6675
1383,1383,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,1077.794509,41257.19739,73602840,8.402151
1384,1384,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,24.139465,24.250294,43262.52,0.004939
1385,1385,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,1710.447776,102622.4435,183078400,20.89936
1386,1386,Polygon,1784,Yangon (South),MMR013D003,MMR013025,Thongwa,1849.794438,165336.5299,294960400,33.67128
1387,1387,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,1454.322827,92409.39645,164858400,18.81945
1388,1388,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,3242.121342,431253.4163,769356100,87.82603
1389,1389,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,2708.495722,402070.0109,717292900,81.88275
1390,1390,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,2803.761254,455823.1311,813188500,92.82973
1391,1391,Polygon,1784,Yangon (South),MMR013D003,MMR013024,Kyauktan,3952.807647,506414.2596,903443000,103.1328
1392,1392,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,476.561384,10708.47021,19103910,2.180812
1393,1393,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,2110.110319,202782.7222,361764400,41.2973
1394,1394,Polygon,1784,Yangon (South),MMR013D003,MMR013030,Dala,4540.550022,1143113.885,2039315000,232.7985
1395,1395,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,1939.678132,206558.1461,368499700,42.06618
1396,1396,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,2434.270947,329692.5689,588171500,67.14287
1397,1397,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,107.097399,547.166101,976144.3,0.111432
1398,1398,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,2114.933602,284050.4884,506746100,57.84772
1399,1399,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,1694.444006,152717.3645,272447800,31.10135
1400,1400,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,5855.591833,1000062.916,1784112000,203.6658
1401,1401,Polygon,1784,Yangon (South),MMR013D003,MMR013028,Kawhmu,5017.39766,400819.2695,715061600,81.62804
